workerid,proliferate.condition,bothQuestionsCorrect,condition,correct,failed_audio,failed_images,failed_video,first,gender,internal_node_id,participant_hypothesis,question_order,response,rt,second,status,stimulus,success,tech_difficulty,time_elapsed,timeout,trial_index,trial_type,error
176,Spatial,True,spatial,False,,,,MALES,Female,0.0-12.0-0.31,"HOW WELL WE KNOW OUR LEFT FORM OUR RIGHT
",,,,SPATIAL,ended early,,,NO,87190,,45,image-keyboard-response,
176,Spatial,True,spatial,,,,,MALES,Female,0.0-13.0,"HOW WELL WE KNOW OUR LEFT FORM OUR RIGHT
",,0,3201,SPATIAL,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,NO,90392,,46,html-button-response,
176,Spatial,True,spatial,,,,,MALES,Female,0.0-14.0,"HOW WELL WE KNOW OUR LEFT FORM OUR RIGHT
",,{'Hypothesis': 'HOW WELL WE KNOW OUR LEFT FORM OUR RIGHT\n'},20057,SPATIAL,,,,NO,110457,,47,survey-text,
176,Spatial,True,spatial,,,,,MALES,Female,0.0-15.0,"HOW WELL WE KNOW OUR LEFT FORM OUR RIGHT
",[0],{'sex': 'Female'},3631,SPATIAL,,,,NO,114090,,48,survey-multi-choice,
176,Spatial,True,spatial,,,,,MALES,Female,0.0-16.0,"HOW WELL WE KNOW OUR LEFT FORM OUR RIGHT
",[0],{'q2': 'spatial ability'},4116,SPATIAL,,,,NO,118227,,49,survey-multi-choice,
176,Spatial,True,spatial,,,,,MALES,Female,0.0-17.0,"HOW WELL WE KNOW OUR LEFT FORM OUR RIGHT
",[0],{'q3': 'Males'},3193,SPATIAL,,,,NO,121434,,50,survey-multi-choice,
176,Spatial,True,spatial,,,,,MALES,Female,0.0-18.0,"HOW WELL WE KNOW OUR LEFT FORM OUR RIGHT
",,{'technicalDifficulties': 'NO'},5906,SPATIAL,,,,NO,127361,,51,survey-text,
176,Spatial,True,spatial,,,,,MALES,Female,0.0-19.0,"HOW WELL WE KNOW OUR LEFT FORM OUR RIGHT
",,0,3106,SPATIAL,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,NO,130471,,52,html-button-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-0.0,no,,,,spactial,,,True,no,103265,,0,fullscreen,
319,Spatial,True,spatial,,[],[],[],males,Female,0.0-1.0,no,,,,spactial,,,True,no,167802,False,1,preload,
319,Spatial,True,spatial,,,,,males,Female,0.0-2.0,no,,0,13081,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,no,180885,,2,html-button-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-3.0,no,,0,2217,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,no,183102,,3,html-button-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-4.0,no,,0,3567,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>spatial ability</strong>.</p>",,no,186670,,4,html-button-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-5.0,no,,0,6083,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Spatial ability is a cognitive ability that is defined as understanding the relations between objects in space and being able to mentally manipulate them and respond correctly.</p>",,no,192754,,5,html-button-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-6.0,no,,0,9904,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>males often score higher on measures of spatial ability</strong>.</p>",,no,202659,,6,html-button-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-7.0,no,,"{'first': 'males', 'second': 'spactial'}",10595,spactial,,,,no,213254,,7,survey-html-form,
319,Spatial,True,spatial,,,,,males,Female,0.0-8.0,no,,0,29951,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking a walk through the path, following the direction of the dashed line.</p> 
      <p>At each turn that the path takes, which will be circled, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,no,243205,,8,html-button-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-9.0,no,,0,6783,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,no,249990,,9,html-button-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-10.0-0.0,no,,arrowleft,3232,spactial,,img/spatial/version2/p1.png,,no,253224,,10,image-keyboard-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-10.0-1.0,no,,arrowright,2380,spactial,,img/spatial/version2/p2.png,,no,255604,,11,image-keyboard-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-10.0-2.0,no,,arrowright,1618,spactial,,img/spatial/version2/p3.png,,no,257223,,12,image-keyboard-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-11.0,no,,0,3389,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,no,260613,,13,html-button-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.0,no,,arrowleft,3647,spactial,,img/spatial/version2/1.png,,no,264262,,14,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.1,no,,arrowleft,1602,spactial,,img/spatial/version2/2.png,,no,265865,,15,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.2,no,,arrowright,1234,spactial,,img/spatial/version2/3.png,,no,267099,,16,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.3,no,,arrowright,1493,spactial,,img/spatial/version2/4.png,,no,268593,,17,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.4,no,,arrowleft,1041,spactial,,img/spatial/version2/5.png,,no,269635,,18,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.5,no,,arrowleft,3261,spactial,,img/spatial/version2/6.png,,no,272897,,19,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.6,no,,arrowright,2113,spactial,,img/spatial/version2/7.png,,no,275011,,20,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.7,no,,arrowright,1566,spactial,,img/spatial/version2/8.png,,no,276578,,21,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.8,no,,arrowright,1140,spactial,,img/spatial/version2/9.png,,no,277719,,22,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.9,no,,arrowleft,1581,spactial,,img/spatial/version2/10.png,,no,279301,,23,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.10,no,,arrowright,959,spactial,,img/spatial/version2/11.png,,no,280260,,24,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.11,no,,arrowleft,1578,spactial,,img/spatial/version2/12.png,,no,281839,,25,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.12,no,,arrowleft,1461,spactial,,img/spatial/version2/13.png,,no,283301,,26,image-keyboard-response,
319,Spatial,True,spatial,True,,,,males,Female,0.0-12.0-0.13,no,,arrowright,1679,spactial,,img/spatial/version2/14.png,,no,284981,,27,image-keyboard-response,
319,Spatial,True,spatial,False,,,,males,Female,0.0-12.0-0.14,no,,,,spactial,ended early,,,no,290622,,28,image-keyboard-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-13.0,no,,0,2173,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,no,292795,,29,html-button-response,
319,Spatial,True,spatial,,,,,males,Female,0.0-14.0,no,,{'Hypothesis': 'no'},10611,spactial,,,,no,303411,,30,survey-text,
319,Spatial,True,spatial,,,,,males,Female,0.0-15.0,no,[0],{'sex': 'Female'},4228,spactial,,,,no,307641,,31,survey-multi-choice,
319,Spatial,True,spatial,,,,,males,Female,0.0-16.0,no,[0],{'q2': 'spatial ability'},3601,spactial,,,,no,311245,,32,survey-multi-choice,
319,Spatial,True,spatial,,,,,males,Female,0.0-17.0,no,[0],{'q3': 'Males'},2458,spactial,,,,no,313705,,33,survey-multi-choice,
319,Spatial,True,spatial,,,,,males,Female,0.0-18.0,no,,{'technicalDifficulties': 'no'},5293,spactial,,,,no,319000,,34,survey-text,
319,Spatial,True,spatial,,,,,males,Female,0.0-19.0,no,,0,15369,spactial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,no,334370,,35,html-button-response,
128,Spatial,True,social,,,,,females,Female,0.0-0.0,i think the study is trying to look at how well people know their left/right.,,,,empathetic,,,True,,3774,,0,fullscreen,
128,Spatial,True,social,,[],[],[],females,Female,0.0-1.0,i think the study is trying to look at how well people know their left/right.,,,,empathetic,,,True,,19071,False,1,preload,
128,Spatial,True,social,,,,,females,Female,0.0-2.0,i think the study is trying to look at how well people know their left/right.,,0,4032,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,,23106,,2,html-button-response,
128,Spatial,True,social,,,,,females,Female,0.0-3.0,i think the study is trying to look at how well people know their left/right.,,0,2327,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,,25436,,3,html-button-response,
128,Spatial,True,social,,,,,females,Female,0.0-4.0,i think the study is trying to look at how well people know their left/right.,,0,920,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>empathetic ability</strong>.</p>",,,26358,,4,html-button-response,
128,Spatial,True,social,,,,,females,Female,0.0-5.0,i think the study is trying to look at how well people know their left/right.,,0,1656,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Empathetic ability is a social ability that is defined as being able to identify with, and understand what another person is seeing or feeling, and respond appropriately.</p>",,,28015,,5,html-button-response,
128,Spatial,True,social,,,,,females,Female,0.0-6.0,i think the study is trying to look at how well people know their left/right.,,0,3362,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>females often score higher on measures of empathetic ability</strong>.</p>",,,31380,,6,html-button-response,
128,Spatial,True,social,,,,,females,Female,0.0-7.0,i think the study is trying to look at how well people know their left/right.,,"{'first': 'females', 'second': 'empathetic'}",13355,empathetic,,,,,44738,,7,survey-html-form,
128,Spatial,True,social,,,,,females,Female,0.0-8.0,i think the study is trying to look at how well people know their left/right.,,0,11428,empathetic,,"'<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking the perspective of the person on the map. Suppose that one day, you went for walk and followed the path through the city that is shown. </p> 
      <p>At each turn that the path takes, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,,56174,,8,html-button-response,
128,Spatial,True,social,,,,,females,Female,0.0-9.0,i think the study is trying to look at how well people know their left/right.,,0,4993,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,,61169,,9,html-button-response,
128,Spatial,True,social,,,,,females,Female,0.0-10.0-0.0,i think the study is trying to look at how well people know their left/right.,,arrowleft,4610,empathetic,,img/social/version2/p1.png,,,65792,,10,image-keyboard-response,
128,Spatial,True,social,,,,,females,Female,0.0-10.0-1.0,i think the study is trying to look at how well people know their left/right.,,arrowright,5521,empathetic,,img/social/version2/p2.png,,,71318,,11,image-keyboard-response,
128,Spatial,True,social,,,,,females,Female,0.0-10.0-2.0,i think the study is trying to look at how well people know their left/right.,,arrowright,2109,empathetic,,img/social/version2/p3.png,,,73432,,12,image-keyboard-response,
128,Spatial,True,social,,,,,females,Female,0.0-11.0,i think the study is trying to look at how well people know their left/right.,,0,7106,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,,80540,,13,html-button-response,
128,Spatial,True,social,True,,,,females,Female,0.0-12.0-0.0,i think the study is trying to look at how well people know their left/right.,,arrowleft,2193,empathetic,,img/social/version2/1.png,,,82739,,14,image-keyboard-response,
128,Spatial,True,social,True,,,,females,Female,0.0-12.0-0.1,i think the study is trying to look at how well people know their left/right.,,arrowleft,1713,empathetic,,img/social/version2/2.png,,,84458,,15,image-keyboard-response,
128,Spatial,True,social,True,,,,females,Female,0.0-12.0-0.2,i think the study is trying to look at how well people know their left/right.,,arrowright,2435,empathetic,,img/social/version2/3.png,,,86899,,16,image-keyboard-response,
128,Spatial,True,social,True,,,,females,Female,0.0-12.0-0.3,i think the study is trying to look at how well people know their left/right.,,arrowright,2051,empathetic,,img/social/version2/4.png,,,88955,,17,image-keyboard-response,
